id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category
19311366,Uvicoz 50spf Lot 50ML,"Uvicoz 50spf Lot 50ML by Amcor Pharma. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 0.",in stock,new,750.00 INR,https://www.indianskinstore.com/product/uvicoz-50spf-lot-50ml,https://indianskinco.github.io/iss-catalog-images/p/19311366.jpg,Amcor Pharma,Health & Beauty > Personal Care > Cosmetics > Sun Care,
29265422,Uvicoz Aqua 50 Spf,"Uvicoz Aqua 50 Spf by Amcor Pharma. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 0.",in stock,new,650.00 INR,https://www.indianskinstore.com/product/uvicoz-aqua-50-spf,https://indianskinco.github.io/iss-catalog-images/p/29265422.jpg,Amcor Pharma,Health & Beauty > Personal Care > Cosmetics > Sun Care,
20198889,Uvicoz Ir Sunscreengel 50GM,"Uvicoz Ir Sunscreengel 50GM by Amcor Pharma. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 50GM.",in stock,new,850.00 INR,https://www.indianskinstore.com/product/uvicoz-ir-sunscreengel-50gm,https://indianskinco.github.io/iss-catalog-images/p/20198889.jpg,Amcor Pharma,Health & Beauty > Personal Care > Cosmetics > Sun Care,
19311369,Uvlan Spf50 50GM,"Uvlan Spf50 50GM by Skin Sciences. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 50GM.",in stock,new,790.00 INR,https://www.indianskinstore.com/product/uvlan-spf50-50gm,https://indianskinco.github.io/iss-catalog-images/p/19311369.jpg,Skin Sciences,Health & Beauty > Personal Care > Cosmetics > Sun Care,
28625825,Uvlan Spray 50 Spf,"Uvlan Spray 50 Spf by Skin Sciences. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 100ML.",in stock,new,849.00 INR,https://www.indianskinstore.com/product/uvlan-spray-50-spf,https://indianskinco.github.io/iss-catalog-images/p/28625825.jpg,Skin Sciences,Health & Beauty > Personal Care > Cosmetics > Sun Care,
28619167,Uvlox Spf50,"Uvlox Spf50 by Percos India Pvt. Ltd. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 50GM.",in stock,new,850.00 INR,https://www.indianskinstore.com/product/uvlox-spf50,https://indianskinco.github.io/iss-catalog-images/p/28619167.jpg,Percos India Pvt. Ltd,Health & Beauty > Personal Care > Cosmetics > Sun Care,
27421320,Uvscape Lip Screen,"Uvscape Lip Screen by Iberia. Lipcare product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 4.9GM.",in stock,new,600.00 INR,https://www.indianskinstore.com/product/uvscape-lip-screen,https://indianskinco.github.io/iss-catalog-images/p/27421320.jpg,Iberia,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lip Balms & Treatments,
25366809,Vasuki Facial Gel Serum,"Vasuki Facial Gel Serum by Entod Pharmaceuticals Ltd.,. Anti-Aging product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 30GM.",in stock,new,2450.00 INR,https://www.indianskinstore.com/product/vasuki-facial-gel-serum,https://indianskinco.github.io/iss-catalog-images/p/25366809.jpg,"Entod Pharmaceuticals Ltd.,",Health & Beauty > Personal Care > Cosmetics > Skin Care > Anti-Aging Skin Care Kits,
28785025,Vc White Facewash,"Vc White Facewash by Atopic Laboratories Pvt.Ltd.,. Cleansers product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 60GM.",in stock,new,285.00 INR,https://www.indianskinstore.com/product/vc-white-facewash,https://indianskinco.github.io/iss-catalog-images/p/28785025.jpg,"Atopic Laboratories Pvt.Ltd.,",Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Wash,
19312670,Venusia Acne Lotion 75ML,"Venusia Acne Lotion 75ML by Dr Reddy'S. Moisturizers product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 75GM.",in stock,new,525.00 INR,https://www.indianskinstore.com/product/venusia-acne-lotion-75ml,https://indianskinco.github.io/iss-catalog-images/p/19312670.jpg,Dr Reddy'S,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,
29448011,Venusia Acne Moist Gel,"Venusia Acne Moist Gel by Dr.Reddy. Moisturizers product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 60GM.",in stock,new,636.00 INR,https://www.indianskinstore.com/product/venusia-acne-moist-gel,https://indianskinco.github.io/iss-catalog-images/p/29448011.jpg,Dr.Reddy,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,
29084007,Venusia Cleanser,"Venusia Cleanser by Dr Reddy'S. Cleansers product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 125ML.",in stock,new,460.00 INR,https://www.indianskinstore.com/product/venusia-cleanser,https://indianskinco.github.io/iss-catalog-images/p/29084007.jpg,Dr Reddy'S,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Wash,
19312672,Venusia Sun Aqua 50G,"Venusia Sun Aqua 50G by Dr Reddy Laboratories. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 0.",in stock,new,995.00 INR,https://www.indianskinstore.com/product/venusia-sun-aqua-50g,https://indianskinco.github.io/iss-catalog-images/p/19312672.jpg,Dr Reddy Laboratories,Health & Beauty > Personal Care > Cosmetics > Sun Care,
24956715,Z Stick Sunscreen,"Z Stick Sunscreen by Ubik Solutions Pvt. Ltd. Sun Protection product available at Indian Skin Store, the dermatologist-run skincare pharmacy by Indian Skin®. Pack size: 20G.",in stock,new,850.00 INR,https://www.indianskinstore.com/product/z-stick-sunscreen,https://indianskinco.github.io/iss-catalog-images/p/24956715.jpg,Ubik Solutions Pvt. Ltd,Health & Beauty > Personal Care > Cosmetics > Sun Care,
